date_releve,type_financement,marque,modele,nb_total,nb_electrique,proportion_electrique
2026-07-15T09:11:05,leasing,BMW,SERIE 4 GC,2,0,0.0
2026-07-15T09:11:05,leasing,BMW,X1,10,0,0.0
2026-07-15T09:11:05,leasing,BMW,X2,2,0,0.0
2026-07-15T09:11:05,leasing,BMW,X3,5,0,0.0
2026-07-15T09:11:05,leasing,CITROEN,BERLINGO,10,0,0.0
2026-07-15T09:11:05,leasing,CITROEN,C3,10,0,0.0
2026-07-15T09:11:05,leasing,CITROEN,C3 AIRCROSS,9,0,0.0
2026-07-15T09:11:05,leasing,CITROEN,C4,3,0,0.0
2026-07-15T09:11:05,leasing,CITROEN,C5 AIRCROSS,14,0,0.0
2026-07-15T09:11:05,leasing,CITROEN,C5 X,5,0,0.0
2026-07-15T09:11:05,leasing,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-15T09:11:05,leasing,CITROEN,JUMPER,1,0,0.0
2026-07-15T09:11:05,leasing,CITROEN,JUMPY,5,0,0.0
2026-07-15T09:11:05,leasing,DACIA,SANDERO,1,0,0.0
2026-07-15T09:11:05,leasing,DS,DS3,1,0,0.0
2026-07-15T09:11:05,leasing,DS,DS3 CROSSBACK,2,1,0.5
2026-07-15T09:11:05,leasing,DS,DS4,1,0,0.0
2026-07-15T09:11:05,leasing,DS,DS7,3,0,0.0
2026-07-15T09:11:05,leasing,FIAT,500,3,0,0.0
2026-07-15T09:11:05,leasing,FORD,KUGA,8,0,0.0
2026-07-15T09:11:05,leasing,FORD,PUMA,3,0,0.0
2026-07-15T09:11:05,leasing,HYUNDAI,IONIQ,1,1,1.0
2026-07-15T09:11:05,leasing,HYUNDAI,SANTA FE,1,0,0.0
2026-07-15T09:11:05,leasing,HYUNDAI,TUCSON,12,0,0.0
2026-07-15T09:11:05,leasing,JEEP,AVENGER,2,2,1.0
2026-07-15T09:11:05,leasing,KIA,CEED,6,0,0.0
2026-07-15T09:11:05,leasing,KIA,E-NIRO,1,1,1.0
2026-07-15T09:11:05,leasing,KIA,NIRO,1,0,0.0
2026-07-15T09:11:05,leasing,KIA,NIRO EV,4,4,1.0
2026-07-15T09:11:05,leasing,KIA,PICANTO,1,0,0.0
2026-07-15T09:11:05,leasing,KIA,PROCEED,1,0,0.0
2026-07-15T09:11:05,leasing,KIA,SORENTO,1,0,0.0
2026-07-15T09:11:05,leasing,KIA,SPORTAGE,9,0,0.0
2026-07-15T09:11:05,leasing,KIA,STONIC,14,0,0.0
2026-07-15T09:11:05,leasing,KIA,XCEED,1,0,0.0
2026-07-15T09:11:05,leasing,MAZDA,CX-5,1,0,0.0
2026-07-15T09:11:05,leasing,MERCEDES-BENZ,CLA COUPE,1,0,0.0
2026-07-15T09:11:05,leasing,MERCEDES-BENZ,CLASSE A,5,0,0.0
2026-07-15T09:11:05,leasing,MERCEDES-BENZ,CLASSE CLA,3,0,0.0
2026-07-15T09:11:05,leasing,MINI,COUNTRYMAN,2,0,0.0
2026-07-15T09:11:05,leasing,NISSAN,LEAF,1,1,1.0
2026-07-15T09:11:05,leasing,NISSAN,QASHQAI,9,0,0.0
2026-07-15T09:11:05,leasing,NISSAN,X-TRAIL,3,0,0.0
2026-07-15T09:11:05,leasing,OPEL,ASTRA,1,0,0.0
2026-07-15T09:11:05,leasing,OPEL,CORSA,4,0,0.0
2026-07-15T09:11:05,leasing,OPEL,CROSSLAND,3,0,0.0
2026-07-15T09:11:05,leasing,OPEL,E-CORSA,1,1,1.0
2026-07-15T09:11:05,leasing,OPEL,GRANDLAND,2,0,0.0
2026-07-15T09:11:05,leasing,PEUGEOT,2008,29,0,0.0
2026-07-15T09:11:05,leasing,PEUGEOT,208,9,0,0.0
2026-07-15T09:11:05,leasing,PEUGEOT,3008,48,0,0.0
2026-07-15T09:11:05,leasing,PEUGEOT,308,9,0,0.0
2026-07-15T09:11:05,leasing,PEUGEOT,308 SW,5,0,0.0
2026-07-15T09:11:05,leasing,PEUGEOT,5008,23,0,0.0
2026-07-15T09:11:05,leasing,PEUGEOT,E-2008,6,6,1.0
2026-07-15T09:11:05,leasing,PEUGEOT,E-208,2,2,1.0
2026-07-15T09:11:05,leasing,PEUGEOT,EXPERT,6,0,0.0
2026-07-15T09:11:05,leasing,PEUGEOT,PARTNER,9,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,ARKANA,14,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,AUSTRAL,5,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,CAPTUR,20,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,CLIO,22,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,ESPACE,3,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,EXPRESS,24,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,KADJAR,1,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,KANGOO,4,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,KANGOO EXPRESS,1,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,MASTER,1,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,MEGANE,20,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-15T09:11:05,leasing,RENAULT,SCENIC,8,0,0.0
2026-07-15T09:11:05,leasing,RENAULT,TRAFIC,10,0,0.0
2026-07-15T09:11:05,leasing,SEAT,TARRACO,1,0,0.0
2026-07-15T09:11:05,leasing,SKODA,FABIA,6,0,0.0
2026-07-15T09:11:05,leasing,SKODA,KAMIQ,6,0,0.0
2026-07-15T09:11:05,leasing,SKODA,KAROQ,3,0,0.0
2026-07-15T09:11:05,leasing,SKODA,KODIAQ,4,0,0.0
2026-07-15T09:11:05,leasing,SUZUKI,VITARA,1,0,0.0
2026-07-15T09:11:05,leasing,TESLA,MODEL 3,5,5,1.0
2026-07-15T09:11:05,leasing,TESLA,MODEL Y,6,6,1.0
2026-07-15T09:11:05,leasing,TOYOTA,AYGO X,3,0,0.0
2026-07-15T09:11:05,leasing,TOYOTA,C-HR,5,0,0.0
2026-07-15T09:11:05,leasing,TOYOTA,COROLLA,3,0,0.0
2026-07-15T09:11:05,leasing,TOYOTA,COROLLA TS,10,0,0.0
2026-07-15T09:11:05,leasing,TOYOTA,PROACE CITY,1,0,0.0
2026-07-15T09:11:05,leasing,TOYOTA,RAV4 HSD,3,0,0.0
2026-07-15T09:11:05,leasing,TOYOTA,RAV4 PLUG IN,5,0,0.0
2026-07-15T09:11:05,leasing,TOYOTA,YARIS,4,0,0.0
2026-07-15T09:11:05,leasing,TOYOTA,YARIS CROSS,2,0,0.0
2026-07-15T09:11:05,leasing,TOYOTA,YARIS HYBRID,2,0,0.0
2026-07-15T09:11:05,leasing,VOLKSWAGEN,GOLF,10,0,0.0
2026-07-15T09:11:05,leasing,VOLKSWAGEN,POLO,7,0,0.0
2026-07-15T09:11:05,leasing,VOLKSWAGEN,T-ROC,5,0,0.0
2026-07-15T09:11:05,leasing,VOLKSWAGEN,TAIGO,1,0,0.0
2026-07-15T09:11:05,leasing,VOLKSWAGEN,TIGUAN,4,0,0.0
2026-07-15T09:11:05,leasing,VOLKSWAGEN,TIGUAN ALLSPACE,2,0,0.0
2026-07-15T09:11:05,leasing,VOLKSWAGEN,TOURAN,3,0,0.0
2026-07-15T09:11:05,leasing,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-15T09:11:05,cash,AUDI,A3 SPORTBACK,9,0,0.0
2026-07-15T09:11:05,cash,AUDI,Q5,2,0,0.0
2026-07-15T09:11:05,cash,BMW,IX1,1,1,1.0
2026-07-15T09:11:05,cash,BMW,IX3,1,1,1.0
2026-07-15T09:11:05,cash,BMW,SERIE 1,11,0,0.0
2026-07-15T09:11:05,cash,BMW,SERIE 2 ACTIVE TOURE,1,0,0.0
2026-07-15T09:11:05,cash,BMW,SERIE 3,1,0,0.0
2026-07-15T09:11:05,cash,BMW,SERIE 4 GC,2,0,0.0
2026-07-15T09:11:05,cash,BMW,X1,12,0,0.0
2026-07-15T09:11:05,cash,BMW,X2,2,0,0.0
2026-07-15T09:11:05,cash,BMW,X3,6,0,0.0
2026-07-15T09:11:05,cash,BMW,X5,1,0,0.0
2026-07-15T09:11:05,cash,CITROEN,BERLINGO,13,0,0.0
2026-07-15T09:11:05,cash,CITROEN,C3,14,0,0.0
2026-07-15T09:11:05,cash,CITROEN,C3 AIRCROSS,9,0,0.0
2026-07-15T09:11:05,cash,CITROEN,C4,3,0,0.0
2026-07-15T09:11:05,cash,CITROEN,C4 SPACETOURER,1,0,0.0
2026-07-15T09:11:05,cash,CITROEN,C5 AIRCROSS,14,0,0.0
2026-07-15T09:11:05,cash,CITROEN,C5 X,5,0,0.0
2026-07-15T09:11:05,cash,CITROEN,E-C4,1,1,1.0
2026-07-15T09:11:05,cash,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-15T09:11:05,cash,CITROEN,JUMPER,1,0,0.0
2026-07-15T09:11:05,cash,CITROEN,JUMPY,6,0,0.0
2026-07-15T09:11:05,cash,DACIA,SANDERO,1,0,0.0
2026-07-15T09:11:05,cash,DS,DS3,1,0,0.0
2026-07-15T09:11:05,cash,DS,DS3 CROSSBACK,2,1,0.5
2026-07-15T09:11:05,cash,DS,DS4,1,0,0.0
2026-07-15T09:11:05,cash,DS,DS7,3,0,0.0
2026-07-15T09:11:05,cash,FIAT,500,3,0,0.0
2026-07-15T09:11:05,cash,FORD,KUGA,9,0,0.0
2026-07-15T09:11:05,cash,FORD,PUMA,4,0,0.0
2026-07-15T09:11:05,cash,FORD,TRANSIT CUSTOM,1,0,0.0
2026-07-15T09:11:05,cash,HYUNDAI,IONIQ,1,1,1.0
2026-07-15T09:11:05,cash,HYUNDAI,SANTA FE,1,0,0.0
2026-07-15T09:11:05,cash,HYUNDAI,TUCSON,12,0,0.0
2026-07-15T09:11:05,cash,JEEP,AVENGER,2,2,1.0
2026-07-15T09:11:05,cash,KIA,CEED,6,0,0.0
2026-07-15T09:11:05,cash,KIA,E-NIRO,1,1,1.0
2026-07-15T09:11:05,cash,KIA,NIRO,1,0,0.0
2026-07-15T09:11:05,cash,KIA,NIRO EV,4,4,1.0
2026-07-15T09:11:05,cash,KIA,PICANTO,1,0,0.0
2026-07-15T09:11:05,cash,KIA,PROCEED,1,0,0.0
2026-07-15T09:11:05,cash,KIA,SORENTO,1,0,0.0
2026-07-15T09:11:05,cash,KIA,SPORTAGE,11,0,0.0
2026-07-15T09:11:05,cash,KIA,STONIC,14,0,0.0
2026-07-15T09:11:05,cash,KIA,XCEED,1,0,0.0
2026-07-15T09:11:05,cash,MAZDA,CX-5,1,0,0.0
2026-07-15T09:11:05,cash,MAZDA,MAZDA3,1,0,0.0
2026-07-15T09:11:05,cash,MERCEDES-BENZ,CLA COUPE,1,0,0.0
2026-07-15T09:11:05,cash,MERCEDES-BENZ,CLASSE A,7,0,0.0
2026-07-15T09:11:05,cash,MERCEDES-BENZ,CLASSE CLA,3,0,0.0
2026-07-15T09:11:05,cash,MERCEDES-BENZ,GLB,1,0,0.0
2026-07-15T09:11:05,cash,MINI,COUNTRYMAN,2,0,0.0
2026-07-15T09:11:05,cash,MINI,MINI,2,0,0.0
2026-07-15T09:11:05,cash,NISSAN,LEAF,1,1,1.0
2026-07-15T09:11:05,cash,NISSAN,QASHQAI,10,0,0.0
2026-07-15T09:11:05,cash,NISSAN,X-TRAIL,3,0,0.0
2026-07-15T09:11:05,cash,OPEL,ASTRA,1,0,0.0
2026-07-15T09:11:05,cash,OPEL,CORSA,4,0,0.0
2026-07-15T09:11:05,cash,OPEL,CROSSLAND,3,0,0.0
2026-07-15T09:11:05,cash,OPEL,E-CORSA,1,1,1.0
2026-07-15T09:11:05,cash,OPEL,GRANDLAND,2,0,0.0
2026-07-15T09:11:05,cash,OPEL,GRANDLAND X,1,0,0.0
2026-07-15T09:11:05,cash,PEUGEOT,108,1,0,0.0
2026-07-15T09:11:05,cash,PEUGEOT,2008,33,0,0.0
2026-07-15T09:11:05,cash,PEUGEOT,208,11,0,0.0
2026-07-15T09:11:05,cash,PEUGEOT,3008,55,0,0.0
2026-07-15T09:11:05,cash,PEUGEOT,308,10,0,0.0
2026-07-15T09:11:05,cash,PEUGEOT,308 SW,5,0,0.0
2026-07-15T09:11:05,cash,PEUGEOT,5008,24,0,0.0
2026-07-15T09:11:05,cash,PEUGEOT,E-2008,6,6,1.0
2026-07-15T09:11:05,cash,PEUGEOT,E-208,4,4,1.0
2026-07-15T09:11:05,cash,PEUGEOT,E-308,1,1,1.0
2026-07-15T09:11:05,cash,PEUGEOT,EXPERT,6,0,0.0
2026-07-15T09:11:05,cash,PEUGEOT,PARTNER,11,0,0.0
2026-07-15T09:11:05,cash,RENAULT,ARKANA,14,0,0.0
2026-07-15T09:11:05,cash,RENAULT,AUSTRAL,5,0,0.0
2026-07-15T09:11:05,cash,RENAULT,CAPTUR,24,0,0.0
2026-07-15T09:11:05,cash,RENAULT,CLIO,31,0,0.0
2026-07-15T09:11:05,cash,RENAULT,ESPACE,3,0,0.0
2026-07-15T09:11:05,cash,RENAULT,EXPRESS,24,0,0.0
2026-07-15T09:11:05,cash,RENAULT,KADJAR,2,0,0.0
2026-07-15T09:11:05,cash,RENAULT,KANGOO,4,0,0.0
2026-07-15T09:11:05,cash,RENAULT,KANGOO EXPRESS,1,0,0.0
2026-07-15T09:11:05,cash,RENAULT,MASTER,1,0,0.0
2026-07-15T09:11:05,cash,RENAULT,MEGANE,26,0,0.0
2026-07-15T09:11:05,cash,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-15T09:11:05,cash,RENAULT,SCENIC,8,0,0.0
2026-07-15T09:11:05,cash,RENAULT,SYMBIOZ,1,0,0.0
2026-07-15T09:11:05,cash,RENAULT,TRAFIC,10,0,0.0
2026-07-15T09:11:05,cash,RENAULT,TWINGO,1,0,0.0
2026-07-15T09:11:05,cash,SEAT,TARRACO,1,0,0.0
2026-07-15T09:11:05,cash,SKODA,FABIA,6,0,0.0
2026-07-15T09:11:05,cash,SKODA,KAMIQ,6,0,0.0
2026-07-15T09:11:05,cash,SKODA,KAROQ,3,0,0.0
2026-07-15T09:11:05,cash,SKODA,KODIAQ,4,0,0.0
2026-07-15T09:11:05,cash,SMART,1,1,1,1.0
2026-07-15T09:11:05,cash,SUZUKI,VITARA,1,0,0.0
2026-07-15T09:11:05,cash,TESLA,MODEL 3,6,6,1.0
2026-07-15T09:11:05,cash,TESLA,MODEL Y,6,6,1.0
2026-07-15T09:11:05,cash,TOYOTA,AYGO X,3,0,0.0
2026-07-15T09:11:05,cash,TOYOTA,C-HR,6,0,0.0
2026-07-15T09:11:05,cash,TOYOTA,COROLLA,4,0,0.0
2026-07-15T09:11:05,cash,TOYOTA,COROLLA TS,10,0,0.0
2026-07-15T09:11:05,cash,TOYOTA,PROACE CITY,1,0,0.0
2026-07-15T09:11:05,cash,TOYOTA,RAV4 HSD,4,0,0.0
2026-07-15T09:11:05,cash,TOYOTA,RAV4 PLUG IN,5,0,0.0
2026-07-15T09:11:05,cash,TOYOTA,YARIS,4,0,0.0
2026-07-15T09:11:05,cash,TOYOTA,YARIS CROSS,2,0,0.0
2026-07-15T09:11:05,cash,TOYOTA,YARIS HYBRID,2,0,0.0
2026-07-15T09:11:05,cash,VOLKSWAGEN,GOLF,11,0,0.0
2026-07-15T09:11:05,cash,VOLKSWAGEN,POLO,7,0,0.0
2026-07-15T09:11:05,cash,VOLKSWAGEN,T-ROC,7,0,0.0
2026-07-15T09:11:05,cash,VOLKSWAGEN,TAIGO,2,0,0.0
2026-07-15T09:11:05,cash,VOLKSWAGEN,TIGUAN,5,0,0.0
2026-07-15T09:11:05,cash,VOLKSWAGEN,TIGUAN ALLSPACE,4,0,0.0
2026-07-15T09:11:05,cash,VOLKSWAGEN,TOURAN,3,0,0.0
2026-07-15T09:11:05,cash,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-16T07:33:29,leasing,AUDI,A3 SPORTBACK,6,0,0.0
2026-07-16T07:33:29,leasing,BMW,IX1,1,1,1.0
2026-07-16T07:33:29,leasing,BMW,IX3,1,1,1.0
2026-07-16T07:33:29,leasing,BMW,SERIE 1,5,0,0.0
2026-07-16T07:33:29,leasing,BMW,SERIE 3,2,0,0.0
2026-07-16T07:33:29,leasing,BMW,X1,5,0,0.0
2026-07-16T07:33:29,leasing,BMW,X3,3,0,0.0
2026-07-16T07:33:29,leasing,CITROEN,BERLINGO,7,0,0.0
2026-07-16T07:33:29,leasing,CITROEN,C3,7,0,0.0
2026-07-16T07:33:29,leasing,CITROEN,C3 AIRCROSS,6,0,0.0
2026-07-16T07:33:29,leasing,CITROEN,C4,4,0,0.0
2026-07-16T07:33:29,leasing,CITROEN,C5 AIRCROSS,11,0,0.0
2026-07-16T07:33:29,leasing,CITROEN,C5 X,4,0,0.0
2026-07-16T07:33:29,leasing,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-16T07:33:29,leasing,CITROEN,JUMPY,4,0,0.0
2026-07-16T07:33:29,leasing,DACIA,SANDERO,1,0,0.0
2026-07-16T07:33:29,leasing,DS,DS3,1,0,0.0
2026-07-16T07:33:29,leasing,DS,DS3 CROSSBACK,2,1,0.5
2026-07-16T07:33:29,leasing,DS,DS7,2,0,0.0
2026-07-16T07:33:29,leasing,FIAT,500,1,0,0.0
2026-07-16T07:33:29,leasing,FORD,KUGA,5,0,0.0
2026-07-16T07:33:29,leasing,FORD,PUMA,1,0,0.0
2026-07-16T07:33:29,leasing,HYUNDAI,IONIQ,1,1,1.0
2026-07-16T07:33:29,leasing,HYUNDAI,KONA,1,1,1.0
2026-07-16T07:33:29,leasing,HYUNDAI,SANTA FE,1,0,0.0
2026-07-16T07:33:29,leasing,HYUNDAI,TUCSON,8,0,0.0
2026-07-16T07:33:29,leasing,JEEP,AVENGER,2,2,1.0
2026-07-16T07:33:29,leasing,KIA,CEED,4,0,0.0
2026-07-16T07:33:29,leasing,KIA,E-NIRO,1,1,1.0
2026-07-16T07:33:29,leasing,KIA,NIRO,1,0,0.0
2026-07-16T07:33:29,leasing,KIA,NIRO EV,4,4,1.0
2026-07-16T07:33:29,leasing,KIA,PICANTO,1,0,0.0
2026-07-16T07:33:29,leasing,KIA,PROCEED,1,0,0.0
2026-07-16T07:33:29,leasing,KIA,RIO,1,0,0.0
2026-07-16T07:33:29,leasing,KIA,SPORTAGE,7,0,0.0
2026-07-16T07:33:29,leasing,KIA,STONIC,12,0,0.0
2026-07-16T07:33:29,leasing,KIA,XCEED,1,0,0.0
2026-07-16T07:33:29,leasing,MERCEDES-BENZ,CLASSE A,4,0,0.0
2026-07-16T07:33:29,leasing,MERCEDES-BENZ,CLASSE CLA,1,0,0.0
2026-07-16T07:33:29,leasing,MINI,COUNTRYMAN,1,0,0.0
2026-07-16T07:33:29,leasing,NISSAN,LEAF,1,1,1.0
2026-07-16T07:33:29,leasing,NISSAN,QASHQAI,6,0,0.0
2026-07-16T07:33:29,leasing,NISSAN,X-TRAIL,1,0,0.0
2026-07-16T07:33:29,leasing,OPEL,ASTRA,1,0,0.0
2026-07-16T07:33:29,leasing,OPEL,CORSA,4,0,0.0
2026-07-16T07:33:29,leasing,OPEL,CROSSLAND,3,0,0.0
2026-07-16T07:33:29,leasing,OPEL,E-CORSA,1,1,1.0
2026-07-16T07:33:29,leasing,OPEL,GRANDLAND,1,0,0.0
2026-07-16T07:33:29,leasing,PEUGEOT,2008,19,0,0.0
2026-07-16T07:33:29,leasing,PEUGEOT,208,5,0,0.0
2026-07-16T07:33:29,leasing,PEUGEOT,3008,32,0,0.0
2026-07-16T07:33:29,leasing,PEUGEOT,308,5,0,0.0
2026-07-16T07:33:29,leasing,PEUGEOT,308 SW,2,0,0.0
2026-07-16T07:33:29,leasing,PEUGEOT,5008,14,0,0.0
2026-07-16T07:33:29,leasing,PEUGEOT,E-2008,6,6,1.0
2026-07-16T07:33:29,leasing,PEUGEOT,E-208,3,3,1.0
2026-07-16T07:33:29,leasing,PEUGEOT,EXPERT,5,0,0.0
2026-07-16T07:33:29,leasing,PEUGEOT,PARTNER,8,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,ARKANA,13,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,AUSTRAL,4,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,CAPTUR,14,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,CLIO,21,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,ESPACE,1,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,EXPRESS,20,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,KADJAR,1,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,KANGOO,4,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,MASTER,1,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,MEGANE,13,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-16T07:33:29,leasing,RENAULT,SCENIC,7,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,TRAFIC,6,0,0.0
2026-07-16T07:33:29,leasing,RENAULT,ZOE,1,1,1.0
2026-07-16T07:33:29,leasing,SEAT,TARRACO,1,0,0.0
2026-07-16T07:33:29,leasing,SKODA,FABIA,6,0,0.0
2026-07-16T07:33:29,leasing,SKODA,KAMIQ,5,0,0.0
2026-07-16T07:33:29,leasing,SKODA,KAROQ,1,0,0.0
2026-07-16T07:33:29,leasing,SKODA,KODIAQ,2,0,0.0
2026-07-16T07:33:29,leasing,TESLA,MODEL 3,5,5,1.0
2026-07-16T07:33:29,leasing,TESLA,MODEL Y,6,6,1.0
2026-07-16T07:33:29,leasing,TOYOTA,AYGO X,3,0,0.0
2026-07-16T07:33:29,leasing,TOYOTA,C-HR,3,0,0.0
2026-07-16T07:33:29,leasing,TOYOTA,COROLLA,3,0,0.0
2026-07-16T07:33:29,leasing,TOYOTA,COROLLA TS,9,0,0.0
2026-07-16T07:33:29,leasing,TOYOTA,PROACE CITY,1,0,0.0
2026-07-16T07:33:29,leasing,TOYOTA,RAV4 HSD,1,0,0.0
2026-07-16T07:33:29,leasing,TOYOTA,RAV4 PLUG IN,5,0,0.0
2026-07-16T07:33:29,leasing,TOYOTA,YARIS,2,0,0.0
2026-07-16T07:33:29,leasing,TOYOTA,YARIS CROSS,2,0,0.0
2026-07-16T07:33:29,leasing,TOYOTA,YARIS HYBRID,2,0,0.0
2026-07-16T07:33:29,leasing,VOLKSWAGEN,GOLF,6,0,0.0
2026-07-16T07:33:29,leasing,VOLKSWAGEN,POLO,6,0,0.0
2026-07-16T07:33:29,leasing,VOLKSWAGEN,T-ROC,4,0,0.0
2026-07-16T07:33:29,leasing,VOLKSWAGEN,TIGUAN,3,0,0.0
2026-07-16T07:33:29,leasing,VOLKSWAGEN,TIGUAN ALLSPACE,2,0,0.0
2026-07-16T07:33:29,leasing,VOLKSWAGEN,TOURAN,1,0,0.0
2026-07-16T07:33:29,leasing,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-16T07:33:29,cash,AUDI,A3 SPORTBACK,6,0,0.0
2026-07-16T07:33:29,cash,BMW,IX1,1,1,1.0
2026-07-16T07:33:29,cash,BMW,IX3,1,1,1.0
2026-07-16T07:33:29,cash,BMW,SERIE 1,5,0,0.0
2026-07-16T07:33:29,cash,BMW,SERIE 3,2,0,0.0
2026-07-16T07:33:29,cash,BMW,X1,6,0,0.0
2026-07-16T07:33:29,cash,BMW,X3,3,0,0.0
2026-07-16T07:33:29,cash,BMW,X5,1,0,0.0
2026-07-16T07:33:29,cash,CITROEN,BERLINGO,8,0,0.0
2026-07-16T07:33:29,cash,CITROEN,C3,8,0,0.0
2026-07-16T07:33:29,cash,CITROEN,C3 AIRCROSS,6,0,0.0
2026-07-16T07:33:29,cash,CITROEN,C4,4,0,0.0
2026-07-16T07:33:29,cash,CITROEN,C5 AIRCROSS,11,0,0.0
2026-07-16T07:33:29,cash,CITROEN,C5 X,4,0,0.0
2026-07-16T07:33:29,cash,CITROEN,E-C4,1,1,1.0
2026-07-16T07:33:29,cash,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-16T07:33:29,cash,CITROEN,JUMPY,5,0,0.0
2026-07-16T07:33:29,cash,DACIA,SANDERO,1,0,0.0
2026-07-16T07:33:29,cash,DS,DS3,1,0,0.0
2026-07-16T07:33:29,cash,DS,DS3 CROSSBACK,2,1,0.5
2026-07-16T07:33:29,cash,DS,DS7,2,0,0.0
2026-07-16T07:33:29,cash,FIAT,500,1,0,0.0
2026-07-16T07:33:29,cash,FORD,KUGA,6,0,0.0
2026-07-16T07:33:29,cash,FORD,PUMA,1,0,0.0
2026-07-16T07:33:29,cash,FORD,TRANSIT CUSTOM,1,0,0.0
2026-07-16T07:33:29,cash,HYUNDAI,IONIQ,1,1,1.0
2026-07-16T07:33:29,cash,HYUNDAI,KONA,1,1,1.0
2026-07-16T07:33:29,cash,HYUNDAI,SANTA FE,1,0,0.0
2026-07-16T07:33:29,cash,HYUNDAI,TUCSON,8,0,0.0
2026-07-16T07:33:29,cash,JEEP,AVENGER,2,2,1.0
2026-07-16T07:33:29,cash,KIA,CEED,4,0,0.0
2026-07-16T07:33:29,cash,KIA,E-NIRO,1,1,1.0
2026-07-16T07:33:29,cash,KIA,NIRO,1,0,0.0
2026-07-16T07:33:29,cash,KIA,NIRO EV,4,4,1.0
2026-07-16T07:33:29,cash,KIA,PICANTO,1,0,0.0
2026-07-16T07:33:29,cash,KIA,PROCEED,1,0,0.0
2026-07-16T07:33:29,cash,KIA,RIO,1,0,0.0
2026-07-16T07:33:29,cash,KIA,SPORTAGE,8,0,0.0
2026-07-16T07:33:29,cash,KIA,STONIC,12,0,0.0
2026-07-16T07:33:29,cash,KIA,XCEED,1,0,0.0
2026-07-16T07:33:29,cash,MERCEDES-BENZ,CLASSE A,6,0,0.0
2026-07-16T07:33:29,cash,MERCEDES-BENZ,CLASSE CLA,1,0,0.0
2026-07-16T07:33:29,cash,MERCEDES-BENZ,GLB,1,0,0.0
2026-07-16T07:33:29,cash,MINI,COUNTRYMAN,1,0,0.0
2026-07-16T07:33:29,cash,NISSAN,LEAF,1,1,1.0
2026-07-16T07:33:29,cash,NISSAN,QASHQAI,7,0,0.0
2026-07-16T07:33:29,cash,NISSAN,X-TRAIL,1,0,0.0
2026-07-16T07:33:29,cash,OPEL,ASTRA,1,0,0.0
2026-07-16T07:33:29,cash,OPEL,CORSA,4,0,0.0
2026-07-16T07:33:29,cash,OPEL,CROSSLAND,3,0,0.0
2026-07-16T07:33:29,cash,OPEL,E-CORSA,1,1,1.0
2026-07-16T07:33:29,cash,OPEL,GRANDLAND,1,0,0.0
2026-07-16T07:33:29,cash,OPEL,GRANDLAND X,1,0,0.0
2026-07-16T07:33:29,cash,PEUGEOT,108,1,0,0.0
2026-07-16T07:33:29,cash,PEUGEOT,2008,21,0,0.0
2026-07-16T07:33:29,cash,PEUGEOT,208,7,0,0.0
2026-07-16T07:33:29,cash,PEUGEOT,3008,39,0,0.0
2026-07-16T07:33:29,cash,PEUGEOT,308,5,0,0.0
2026-07-16T07:33:29,cash,PEUGEOT,308 SW,2,0,0.0
2026-07-16T07:33:29,cash,PEUGEOT,5008,15,0,0.0
2026-07-16T07:33:29,cash,PEUGEOT,E-2008,6,6,1.0
2026-07-16T07:33:29,cash,PEUGEOT,E-208,5,5,1.0
2026-07-16T07:33:29,cash,PEUGEOT,E-308,1,1,1.0
2026-07-16T07:33:29,cash,PEUGEOT,EXPERT,5,0,0.0
2026-07-16T07:33:29,cash,PEUGEOT,PARTNER,9,0,0.0
